id,name,address,hours,about,policies,instagram,facebook,x,tiktok,website,phone,podcast,threads,latitude,longitude,image_url,owner_id,banner_image_url
a6834c31-3662-4b0e-866a-9c317ec4a5ef,Social Capital,"517 S Hudson Ave., OKC, OK 73109","Tues-Wed: 11:00am – 11:00pm
Thurs: 11:00am – 12:00am
Fri-Sat: 11:00am – 1:00am
Sun: 11:00am – 10:00pm",,,https://www.instagram.com/socialcapitalokc/,https://www.facebook.com/socialcapitalokc,,,https://www.ctbokc.com/social-capital,405-270-7805,https://open.spotify.com/episode/5dD3dqWHPllLbOamJrgy7u?si=1b36e64634fc4a21,,35.4604652,-97.5198054,,,
a775faaf-ebb6-4abf-939d-4d07732e60b5,New Story Brewing,"601 E 4th St. Suite 100, Tulsa, OK, 74120","Mon-Thurs: 12:00pm – 10:00pm
Fri-Sat: 11:00am – 12:00am
Sun: 11:00am – 6:00pm",,,https://www.instagram.com/newstorybrewing,https://www.facebook.com/newstorybrewing,,,https://www.ns.beer/,918-615-9810,,,36.154657,-95.9839356,,,
a99d121b-8b73-465a-ab74-defb87ea8e3a,Scissortail Brewing,"623 E. Don Tyler Ave., Dewey, OK 74029","Thurs-Fri: 3:00pm – 10:00pm
Sat: 12:00pm – 10:00pm",,,https://www.instagram.com/scissortailbrew/,https://www.facebook.com/ScissortailBrew,https://twitter.com/ScissortailBrew,,https://www.scissortailbrew.com/,918-350-3209,,,36.7992163,-95.9340256,,,
a9ae3bae-345f-461e-961d-2b534df7b474,Rough Day Brewing,"108 S. Witte St., Poteau, OK 74953","Thurs: 5:00pm - 8:00pm
Fri: 5:00pm – 9:00pm
Sat: 2:00pm – 9:00pm",,,https://www.instagram.com/roughdaybrewco/,https://www.facebook.com/roughdaybrewco/,,,,479-883-8049,,,35.0514437,-94.6224285,,,
ad1c383b-5b29-4e70-862e-5a202fe913b5,Kochendorfer Brewing,"1155 McCurdy Rd., Duncan, OK 73533","Mon-Thurs: 2:00pm – 9:00pm
Fri-Sat: 2:00pm – 12:00am
Sun: 12:00pm – 8:00pm",,,https://www.instagram.com/kochendorferbrewingcompany/?hl=en,https://www.facebook.com/kochendorferbrewing/,,,https://www.kochendorferbrewing.com/,580-252-2337,,,34.5872042,-97.9666351,,,
b08eaee5-9797-48a2-b82b-b3413577c96a,NEFF Brewing,"321 S. Frankfort Ave., Tulsa, OK 74120","Tues-Thurs: 3:00pm – 10:00pm
Fri-Sat: 11:00am – 11:00pm
Sun: 11:00am – 7:00pm",,"☑️ Dogs Allowed on Patio
☑️ In-House, Gluten-Free Kitchen
☑️ Non-Alcoholic Options
☑️ Wine Available
☑️ Kids Allowed
☑️ WiFi Available",https://www.instagram.com/neffbrewing/,https://www.facebook.com/NEFFBrewing,,,neffbrewing.com,918-367-0640,,,36.154926,-95.9842625,,,
b5d13733-9831-4851-bd32-d9c837ab9072,SOB Brewing,"104 SW 2nd St., Lawton, OK, 73501","Tues-Wed: 4:00pam – 9:00pm 
Thurs: 11:00am – 10:00pm
Fri-Sat: 11:00am – 11:00pm
Sun: 11:00am – 9:00pm",,,https://www.instagram.com/sobbrewingllc,https://www.facebook.com/sobbrewing,,,https://www.southwestokbrewing.com/,,,,34.6073677,-98.390326,,,
b94561b5-1f3e-479c-bbd7-1081f6c801e3,Legally Brewed,"123 W Main St. in Norman, OK 73069","Tues-Thurs: 4:00pm – 10:00pm
Fri: 4:00pm – 11:00pm
Sat: 12:00pm – 11:00pm
Sun: 2:00pm - 7:00pm",,"☑️ Dogs Allowed
☑️ Outside Food Allowed
☑️ Non-Alcoholic Options
☑️ Kids Allowed w/ Adult
☑️ WiFi Password: 4058578950",https://www.instagram.com/legally_brewed/,https://www.facebook.com/legallybrewedco,,,https://legallybrewedco.com/,405-857-8950,,,35.220566,-97.444298,,,
b958d082-6a0d-4470-a8b6-0ac29e8e04d2,Broken Arrow Brewing,"333 W. Dallas St., Broken Arrow, OK, 74012","Tues-Thurs: 4:00pm – 10:00pm
Fri-Sat: 12:00pm – 12:00am
Sun: 12:00pm – 10:00pm",,,https://www.instagram.com/brokenarrowbrewingco/,https://www.facebook.com/babrewingco,https://twitter.com/babrewingco,,https://www.brokenarrowbrewingco.com/,918-286-8101,,,36.0502668,-95.79447,,,
c0495317-8c43-4d33-bae9-533cda3be196,Flix Brewhouse,"8590 Broadway Ext, OKC, OK 73114",Everday: 12:00pm – 12:00am,,"☑️ Non-Alcoholic Options
☑️ Wine Available
☑️ Kids Allowed",https://www.instagram.com/flixbrewhouse/,https://www.facebook.com/FlixBrewhouseOKC,https://twitter.com/flixbrewhousetx?lang=en,,https://www.flixbrewhouse.com/oklahoma-city/,405-766-5900,,,35.558233,-97.513843,,,
c92c95d3-dec0-4ddf-995e-e3c32dd639dc,WanderFolk Spirits,"124 E. Oklahoma Ave., Guthrie, OK 73044","Mon-Fri: 9:00am – 5:00pm
Tours Every Other Saturday
@ 12:00pm & 2:00pm",,,https://www.instagram.com/wanderfolkspirits/,https://www.facebook.com/wanderfolkspirits,,,https://wanderfolkspirits.com/,405-445-6448,https://open.spotify.com/episode/23RAQ27jpNYQ2e19VruSY8?si=cc2c8f9ece1b4f91,,35.8781147,-97.4249554,,,
d54b9afb-5515-4be5-9ebe-fa89a0198a55,Prairie Artisan Ales,"3 NE 8th St., OKC, OK 73104",Everday: 11:00am – 10:00pm,,"☑️ Dogs Allowed
☑️ Outside Food Allowed
☑️ Snacks Available
☑️ Non-Alcoholic Options
☑️ Wine Available
☑️ Kids Allowed
☑️ Public Wifi: No Password",https://www.instagram.com/prairieales/,https://www.facebook.com/prairieartisanales/,https://twitter.com/prairieales?lang=en,,https://prairieales.com/,405-602-0894,https://open.spotify.com/episode/6Xgtl5L6CYFCpi5aWCqrmY?si=02b322d0f27e46ce,,35.4762784,-97.5117478,,,
d5cfd43e-5afa-40aa-9a5e-8588486c9eb0,Pearl Beach Brew Pub (Tulsa),"418 S. Peoria Ave., Tulsa, OK 74120","Sun-Wed: 5:00pm – 12:00am
Thurs-Fri: 5:00am – 1:00am",,,https://www.instagram.com/pearlbeachtulsa/,,,,https://www.pearlbeachbrewpub.com/,918-249-6776,,,36.01961,-95.9757311,,,
d9e134aa-3833-4240-8b75-3cbe9b13447a,Cooper & Mill Brewing,"200 S. Dewey Ave., Bartlesville, OK 74003","Tues-Thurs: 4:00pm – 10:00pm
Fri: 4:00pm – 11:00pm
Sat: 11:00am – 11:00pm
Sun: 2:00pm – 8:00pm",,,https://www.instagram.com/cooperandmillbrew/,https://www.facebook.com/cooperandmill/,,,http://cooperandmill.com/,918-876-3535,,,36.751744,-95.975714,,,
db64abdb-7268-4a14-abeb-68effaa0afe6,James Calley Brewing Co.,"117 East Hobson Ave., Sapulpa, OK 74066","Tues-Thurs: 3:00pam – 9:00pm 
Fri-Sat: 11:00am – 9:00pm",,,https://www.instagram.com/jamescalleybrewingcompany/,https://www.facebook.com/profile.php?id=61554752176729,,,https://jcbrew.com/,918-347-7527,,,35.999831,-96.112106,,,
dc95d7ed-a337-461e-8977-669b163232ff,American Solera (Tulsa),"1702 E. 6th St., Tulsa, OK 74104","Mon-Thurs: 4:00pm – 9:00pm
Fri-Sat: 12:00pm – 10:00pm
Sun: 12:00pm – 6:00pm",,"☑️ Dogs Allowed on Patio
☑️ Restaurant on Site
☑️ Non-Alcoholic Options
☑️ Wine Available
☑️ Kids Allowed
☑️ WiFi Available",https://www.instagram.com/americansolera,https://www.facebook.com/americansolera,,,https://www.americansolera.com/,918-949-4318,,,35.6232769,-95.9459482,,,
f1dac548-e24b-4d3d-8e08-3ff31a55df67,Heirloom Rustic Ales,"2113 E. Admiral Blvd., Tulsa, OK 74110","Mon-Thurs: 3:00pm – 9:00pm
Fri: 3:00pm – 10:00pm
Sat: 12:00pm – 10:00pm
Sun: 12:00pm – 7:00pm",,"☑️ Leashed Dogs Allowed
☑️ Outside Food Allowed / Food Trucks on Site
☑️ Non-Alcoholic Options
☑️ Wine Available
☑️ Kids Allowed
☑️ Wifi Password: Heirloombrew",http://instagram.com/heirloomrusticales,https://www.facebook.com/heirloomrusticales/,https://twitter.com/heirloomrustic,,https://www.heirloomrusticales.com/,918-292-8757,,,36.1599382,-95.9617383,,,
f3124209-56c6-461a-8b31-3913552a84bc,The Big Friendly,"1737 Spoke St., OKC, OK 73108","Mon-Wed: 3:00pm – 9:00pm
Thurs: 3:00pm – 10:00pm
Fri-Sat: 11:00am – 11:00pm
Sun: 1:00pm – 8:00pm",,"☑️ Dogs Allowed
☑️ Outside Food Allowed
☑️ Non-Alcoholic Options
☑️ Wine Available
☑️ Kids Allowed",https://www.instagram.com/thebigfriendly/,https://www.facebook.com/thebigfriendly,https://twitter.com/thebigfriendly,,https://www.thebigfriendly.com/,405-492-3785,https://open.spotify.com/episode/1GqcgJjEmd4II4h7TzL4zF?si=a60d5d0fcc3c48ce,,35.447559,-97.566497,,,
f3c18320-fcc6-4933-b347-c64a5a2cc269,Stonecloud Brewing (STW),"917 S. Husband St., Stillwater, OK 74074","Mon-Thurs: 11:00am – 10:00pm
Fri-Sat: 11:00am – 11:00pm
Sun: 10:00am – 9:00pm",,"☑️ Outside Food Allowed
☑️ Non-Alcoholic Options
☑️ Wine Available
☑️ Kids Allowed",https://www.instagram.com/stonecloudbrewingstw/,https://www.facebook.com/stonecloudbrewingco/,,,https://stonecloudbrewing.com/location/stonecloud-stillwater/,405-338-9599,https://open.spotify.com/episode/0iw6nFRTtBAdRY1VWrh3WM?si=144ec0d38548409e,,36.1121802,-97.059834,,,
fea684fa-947e-4e2c-9e6b-8a39d3e2da0a,Iron Monk Brewing,"519 S. Husband St., Stillwater, OK 74074","Mon-Thurs: 2:00pm – 10:00am
Fri-Sun: 12:00pm – 11:00pm",,"☑️ Service Dogs Allowed
☑️ Outside Food Allowed
☑️ Non-Alcoholic Options
☑️ Wine Available
☑️ Kids Allowed
☑️ WiFi Available",https://www.instagram.com/ironmonkbeer,https://www.facebook.com/ironmonkbrewingco,https://twitter.com/IronMonkBeer,,https://www.ironmonkbeer.com/,405-714-2585,,,36.1163409,-97.0595399,,,
